,participant_id,age,gender,hearing_problems,speech_problems,years_actively_using_music_tech,frequency_using_music_tech,years_actively_making_music,frequency_making_music,years_actively_singing,frequency_singing
151,5751700212154368,44,m,False,False,10.0,Once or twice a month,0.0,Never,0.0,Never
152,6356473751797760,44,f,False,False,164.0,Never,29.0,Once or twice a month,62.0,More than once or twice a week
153,4836780104744960,45,m,False,False,0.0,Never,0.0,Never,0.0,Never
154,5062097847189504,45,f,False,False,0.0,Never,30.0,Less than once or twice a year,0.0,Never
155,5631242217193472,45,m,False,False,0.0,Less than once or twice a year,8.0,Less than once or twice a year,0.0,Never
156,6201866740301824,45,m,False,False,73.0,Less than once or twice a year,72.0,Less than once or twice a year,78.0,Less than once or twice a year
157,6413784184782848,45,f,False,False,0.0,Never,11.0,Never,43.0,More than once or twice a week
158,6464507748548608,45,m,False,False,117.0,Once or twice a year,33.0,More than once or twice a week,19.0,Once or twice a week
159,5753792934969344,46,m,False,False,0.0,Never,0.0,Never,0.0,Never
160,4849278459576320,47,m,False,False,1.0,Less than once or twice a year,1.0,Less than once or twice a year,1.0,Less than once or twice a year
161,5636026810761216,47,m,False,False,50.0,Less than once or twice a year,25.0,Less than once or twice a year,0.0,Never
162,6226234774126592,47,f,False,False,0.0,Never,0.0,Never,0.0,Never
163,4650253433176064,48,m,False,False,53.0,Once or twice a year,37.0,Once or twice a year,10.0,Once or twice a week
164,4847074604482560,48,f,True,True,0.0,Less than once or twice a year,0.0,Never,0.0,Never
165,4659410303451136,49,m,False,False,3.0,Never,0.0,Never,0.0,Never
166,5710096743006208,49,m,False,False,0.0,Once or twice a week,44.0,More than once or twice a week,0.0,Never
167,5754563613163520,49,f,False,False,47.0,Once or twice a year,0.0,Never,47.0,More than once or twice a week
168,5138801131257856,51,m,False,False,0.0,Never,0.0,Never,0.0,Never
169,4749815070064640,52,f,False,False,0.0,Less than once or twice a year,5.0,Less than once or twice a year,0.0,Never
170,6198365805084672,53,m,False,False,20.0,Once or twice a month,45.0,Once or twice a week,45.0,Once or twice a week
171,6593180673769472,55,f,False,False,3.0,Less than once or twice a year,0.0,Never,50.0,Once or twice a week
172,5778226735480832,56,f,False,False,82.0,Less than once or twice a year,112.0,Once or twice a week,122.0,More than once or twice a week
173,4709476737220608,59,f,False,False,13.0,Less than once or twice a year,1.0,Less than once or twice a year,152.0,Less than once or twice a year
174,5010475561517056,60,f,False,False,88.0,Less than once or twice a year,0.0,Less than once or twice a year,57.0,More than once or twice a week
175,4807449236209664,65,f,False,False,0.0,Never,20.0,Less than once or twice a year,10.0,Less than once or twice a year
176,5741642204053504,71,m,False,False,0.0,Never,0.0,Never,64.0,Once or twice a week
177,5474560736493568,1992,f,False,False,18.0,Once or twice a year,27.0,Once or twice a year,74.0,Once or twice a year
178,5754563613163520,20,m,False,False,15.0,Once or twice a month,5.0,Less than once or twice a year,0.0,Less than once or twice a year
179,5123733849112576,21,m,False,False,72.0,Less than once or twice a year,0.0,Never,0.0,Never
180,4945704233467904,22,m,False,False,0.0,Never,0.0,Never,5.0,Once or twice a month
181,5071437253574656,22,m,False,False,0.0,Never,0.0,Once or twice a month,74.0,Once or twice a month
182,5640686850277376,22,m,False,False,4.0,Once or twice a month,0.0,Never,0.0,Less than once or twice a year
183,6217622827827200,23,m,False,False,74.0,Once or twice a week,74.0,Once or twice a month,74.0,More than once or twice a week
184,4792611197943808,24,f,False,False,0.0,Never,0.0,Never,0.0,Never
185,5073520312713216,24,m,False,False,0.0,Never,0.0,Never,22.0,Once or twice a week
186,5456189550755840,24,m,False,False,60.0,Once or twice a year,24.0,Less than once or twice a year,62.0,Once or twice a week
187,5198723978100736,25,m,False,False,0.0,Never,0.0,Never,20.0,Once or twice a week
188,5087460702814208,26,m,False,False,75.0,Once or twice a year,45.0,Once or twice a year,3.0,Once or twice a week
189,5719570367119360,27,m,False,False,28.0,Once or twice a month,50.0,Once or twice a month,37.0,Once or twice a month
190,6285332987248640,27,f,False,False,5.0,Less than once or twice a year,1.0,Once or twice a year,3.0,Once or twice a year
191,5738600293466112,29,m,False,False,96.0,Once or twice a year,72.0,Once or twice a month,0.0,Once or twice a month
192,5146118144917504,30,m,False,False,0.0,Never,0.0,Never,0.0,Never
193,5764748591235072,30,m,False,True,11.0,Once or twice a month,2.0,Once or twice a month,25.0,More than once or twice a week
194,5928783592816640,30,m,False,False,85.0,More than once or twice a week,60.0,Once or twice a month,0.0,Less than once or twice a year
195,6031560012726272,30,f,False,False,5.0,Less than once or twice a year,0.0,Never,0.0,Never
196,6598988543295488,30,f,False,False,0.0,Never,0.0,Never,0.0,Never
197,5767281011326976,31,m,False,False,0.0,Once or twice a year,0.0,Once or twice a year,0.0,Once or twice a year
198,5674015796494336,32,f,False,False,12.0,Once or twice a year,29.0,More than once or twice a week,29.0,More than once or twice a week
199,5694639155707904,32,m,False,False,0.0,Never,0.0,Never,32.0,More than once or twice a week
200,6292277949366272,32,f,False,False,5.0,Once or twice a week,5.0,Once or twice a week,0.0,Never
201,5206673425694720,33,m,False,False,15.0,More than once or twice a week,25.0,More than once or twice a week,20.0,More than once or twice a week
202,5674248798470144,33,m,False,False,137.0,Once or twice a week,55.0,Once or twice a month,162.0,More than once or twice a week
203,5717119551406080,33,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a year
204,5993307960246272,34,m,False,False,4.0,Once or twice a month,0.0,Never,0.0,Never
205,5075454121738240,35,m,False,False,16.0,Less than once or twice a year,101.0,Once or twice a year,38.0,Once or twice a year
206,5127195055882240,35,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
207,5318211042017280,37,m,False,False,73.0,Less than once or twice a year,49.0,Less than once or twice a year,13.0,Less than once or twice a year
208,5685265389584384,38,m,False,False,78.0,Once or twice a week,38.0,Once or twice a month,38.0,Once or twice a month
209,6230716572499968,39,m,False,False,0.0,Never,0.0,Never,0.0,Never
210,4691162996670464,40,m,False,False,44.0,More than once or twice a week,50.0,More than once or twice a week,26.0,Once or twice a month
211,5105437288431616,40,f,False,False,22.0,More than once or twice a week,30.0,More than once or twice a week,0.0,Never
212,6286101249523712,41,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
213,5249109313191936,43,m,False,False,0.0,Never,0.0,Never,0.0,Never
214,5649952705347584,43,f,False,False,0.0,Never,0.0,Never,0.0,Never
215,5097662860754944,45,m,False,False,82.0,More than once or twice a week,15.0,More than once or twice a week,8.0,More than once or twice a week
216,5424558727233536,48,f,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
217,5952796754968576,48,f,False,False,0.0,Never,0.0,Never,0.0,Never
218,5200761940082688,53,m,False,False,91.0,Once or twice a year,75.0,Never,0.0,Never
219,5713735654047744,73,f,False,True,48.0,Never,0.0,Never,0.0,Once or twice a week
220,6264817539088384,18,m,False,False,6.0,More than once or twice a week,0.0,Never,72.0,More than once or twice a week
221,4786958752546816,20,m,False,False,75.0,More than once or twice a week,50.0,Once or twice a week,76.0,More than once or twice a week
222,5648091373895680,21,m,False,False,36.0,Once or twice a month,0.0,Never,0.0,Once or twice a week
223,5692767623708672,21,m,False,False,0.0,Never,0.0,Never,0.0,Never
224,5706971080556544,21,m,False,False,29.0,Less than once or twice a year,42.0,Never,41.0,Never
225,6317513566584832,21,f,False,True,41.0,Never,0.0,Never,0.0,Never
226,5763418761986048,22,m,False,False,0.0,Never,1.0,Once or twice a year,74.0,Once or twice a month
227,6243266198503424,22,m,False,False,1.0,Once or twice a year,0.0,Once or twice a year,10.0,More than once or twice a week
228,4809728790102016,23,m,False,False,5.0,Once or twice a year,3.0,Once or twice a month,0.0,Never
229,5119107900899328,23,m,False,False,86.0,More than once or twice a week,61.0,More than once or twice a week,139.0,More than once or twice a week
230,5725851488354304,23,m,False,False,27.0,More than once or twice a week,25.0,More than once or twice a week,139.0,More than once or twice a week
231,4599767166353408,24,m,False,False,0.0,Never,0.0,Never,22.0,Once or twice a week
232,5169618595348480,24,f,False,False,36.0,Less than once or twice a year,10.0,Once or twice a week,10.0,More than once or twice a week
233,5526174432231424,24,m,False,False,0.0,Never,0.0,Never,0.0,Never
234,5684961520648192,24,f,False,False,0.0,Never,77.0,More than once or twice a week,92.0,More than once or twice a week
235,6035102823874560,24,f,False,True,5.0,Once or twice a week,79.0,More than once or twice a week,73.0,Once or twice a year
236,6124308757741568,24,m,False,False,13.0,Once or twice a week,7.0,Less than once or twice a year,0.0,Never
237,6582089457598464,24,f,False,False,51.0,Less than once or twice a year,4.0,Less than once or twice a year,1.0,Once or twice a month
238,6683659528568832,24,m,False,False,62.0,Once or twice a month,61.0,Once or twice a month,61.0,Once or twice a month
239,5028750647361536,25,m,False,False,0.0,Never,3.0,Once or twice a year,0.0,Never
240,5392929514323968,25,m,False,False,0.0,Never,0.0,Never,0.0,Never
241,5637489247125504,25,m,False,False,0.0,Never,0.0,Never,0.0,More than once or twice a week
242,5720147234914304,25,m,False,False,29.0,Less than once or twice a year,29.0,Once or twice a year,26.0,Once or twice a year
243,5762529972191232,25,m,True,True,28.0,Never,28.0,Less than once or twice a year,15.0,Less than once or twice a year
244,6032874809589760,25,f,False,False,0.0,Never,2.0,Once or twice a month,1.0,More than once or twice a week
245,6075124939751424,25,f,False,False,77.0,Once or twice a week,77.0,Once or twice a week,41.0,More than once or twice a week
246,4835738575175680,26,f,False,False,38.0,Once or twice a week,36.0,More than once or twice a week,60.0,More than once or twice a week
247,4942932905820160,26,m,False,False,0.0,Once or twice a week,0.0,Less than once or twice a year,0.0,Never
248,5094953273262080,26,m,False,False,4.0,Once or twice a week,74.0,Once or twice a month,39.0,More than once or twice a week
249,5365989331959808,26,m,True,False,25.0,Once or twice a week,42.0,Once or twice a week,46.0,More than once or twice a week
250,5402911018319872,26,m,False,False,6.0,Less than once or twice a year,0.0,Never,0.0,More than once or twice a week
251,5744125232021504,26,m,False,False,12.0,Less than once or twice a year,0.0,Never,0.0,Never
252,5931123813122048,26,m,False,False,4.0,Once or twice a year,6.0,Once or twice a year,2.0,Once or twice a week
253,4832030676221952,27,f,False,False,0.0,Never,0.0,Never,0.0,Once or twice a week
254,5167242941562880,27,m,False,False,64.0,Once or twice a month,28.0,Once or twice a year,38.0,Once or twice a week
255,5202656289095680,27,f,False,False,1.0,Once or twice a year,0.0,Never,25.0,More than once or twice a week
256,5727950116749312,27,m,False,False,2.0,Once or twice a month,13.0,Once or twice a year,20.0,Once or twice a week
257,6089124385652736,27,f,False,False,0.0,Never,0.0,Once or twice a week,6.0,Never
258,6288435027378176,27,m,False,False,0.0,Never,0.0,Never,0.0,Never
259,4722242453766144,28,m,False,False,0.0,Never,0.0,Never,0.0,Never
260,4878986748362752,28,m,False,False,70.0,Less than once or twice a year,54.0,Once or twice a year,16.0,More than once or twice a week
261,5040752933470208,28,f,False,False,0.0,Never,0.0,Never,0.0,Never
262,5128356576100352,28,m,False,False,127.0,More than once or twice a week,62.0,Once or twice a week,72.0,More than once or twice a week
263,5177216929366016,28,f,False,False,3.0,Once or twice a week,2.0,More than once or twice a week,5.0,Once or twice a month
264,5676830073815040,28,m,False,False,1.0,Less than once or twice a year,0.0,Never,0.0,Never
265,5734239827918848,28,m,False,False,43.0,Once or twice a month,113.0,Once or twice a year,75.0,Once or twice a week
266,4515175637975040,29,f,False,False,0.0,Never,0.0,Never,0.0,Never
267,4747748117053440,29,m,False,False,0.0,Never,15.0,Once or twice a year,15.0,Once or twice a week
268,4755004464300032,29,m,False,False,96.0,Once or twice a month,72.0,Once or twice a week,0.0,Once or twice a month
269,5168396677152768,29,f,False,False,25.0,More than once or twice a week,73.0,Once or twice a month,73.0,More than once or twice a week
270,5429580617744384,29,f,False,False,0.0,Never,0.0,Never,2.0,Never
271,5568906135601152,29,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a year
272,4541742158184448,30,m,False,False,46.0,Once or twice a year,28.0,Once or twice a week,63.0,Once or twice a week
273,4881242143064064,30,f,False,False,6.0,Once or twice a year,0.0,Never,0.0,Never
274,4892167197687808,30,m,False,False,26.0,Less than once or twice a year,0.0,Never,0.0,Never
275,4965706969907200,30,f,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
276,5013301649997824,30,f,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
277,5121243036516352,30,m,False,False,26.0,Once or twice a month,0.0,Less than once or twice a year,0.0,Once or twice a year
278,5488021163999232,30,m,False,False,20.0,More than once or twice a week,52.0,Less than once or twice a year,25.0,Once or twice a month
279,5502399640764416,30,m,False,False,0.0,Never,0.0,Never,0.0,Never
280,5733935958982656,30,m,False,False,10.0,Once or twice a month,15.0,Once or twice a week,15.0,Once or twice a week
281,6068832812662784,30,m,False,False,0.0,Never,0.0,Never,0.0,Never
282,4874107128643584,31,f,False,False,0.0,Never,0.0,Never,0.0,Never
283,4875296566149120,31,f,False,False,0.0,Never,0.0,Never,0.0,Never
284,5763263606292480,31,m,False,False,74.0,More than once or twice a week,29.0,More than once or twice a week,17.0,More than once or twice a week
285,5827200100073472,31,m,False,False,15.0,Once or twice a month,15.0,Once or twice a month,0.0,Never
286,6206314984243200,31,f,False,False,0.0,Never,20.0,Once or twice a month,0.0,Never
287,6276380127920128,31,m,False,False,21.0,Less than once or twice a year,0.0,Never,0.0,Never
288,5636600457330688,32,m,False,False,1.0,Once or twice a year,5.0,Once or twice a month,1.0,Once or twice a week
289,5702666986455040,32,m,False,False,3.0,Less than once or twice a year,12.0,Once or twice a month,12.0,Once or twice a week
290,4656664208736256,33,m,False,False,136.0,Once or twice a week,2.0,Once or twice a month,1.0,Once or twice a month
291,4824969481551872,33,m,False,False,2.0,Once or twice a week,2.0,Once or twice a week,2.0,Once or twice a week
292,5132766970642432,33,m,False,False,10.0,Once or twice a month,10.0,Once or twice a week,0.0,Once or twice a year
293,5213956079616000,33,m,False,False,3.0,More than once or twice a week,24.0,More than once or twice a week,0.0,Less than once or twice a year
294,5466387950600192,33,m,False,False,4.0,Once or twice a week,5.0,Less than once or twice a year,0.0,Less than once or twice a year
295,5643137129119744,33,m,False,False,74.0,Less than once or twice a year,10.0,Less than once or twice a year,0.0,Never
296,5653164804014080,33,m,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
297,5727902603673600,33,m,False,False,15.0,Once or twice a week,20.0,More than once or twice a week,0.0,Less than once or twice a year
298,5995210630758400,33,m,False,False,1.0,Less than once or twice a year,1.0,Less than once or twice a year,10.0,More than once or twice a week
299,6022859214290944,33,f,False,False,1.0,Never,1.0,Once or twice a month,20.0,Once or twice a week
300,5654672874405888,34,m,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
301,4752374870573056,35,m,False,False,0.0,Never,0.0,Never,0.0,Never
302,5178081291534336,35,m,False,False,30.0,Once or twice a year,16.0,Less than once or twice a year,74.0,Less than once or twice a year
303,5417523033931776,35,m,False,False,61.0,Once or twice a month,73.0,Once or twice a month,25.0,Once or twice a week
304,5650981350014976,35,f,False,False,0.0,Never,0.0,Never,0.0,Never
305,5742962369626112,35,m,False,False,5.0,Less than once or twice a year,46.0,Once or twice a year,114.0,Once or twice a week
306,5934769971920896,35,m,False,False,92.0,Once or twice a week,85.0,Once or twice a month,0.0,Never
307,4873591195697152,36,m,False,False,74.0,Once or twice a year,73.0,Less than once or twice a year,25.0,Once or twice a month
308,5081359164899328,36,f,False,False,6.0,Once or twice a year,3.0,Less than once or twice a year,34.0,Once or twice a month
309,5657382461898752,36,f,False,False,20.0,Once or twice a week,30.0,More than once or twice a week,30.0,More than once or twice a week
310,4725836804521984,37,m,False,False,82.0,Once or twice a month,0.0,Never,0.0,Never
311,4917068344328192,37,f,False,False,0.0,Never,0.0,Never,0.0,Once or twice a week
312,5287431158890496,37,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a week
313,5696910388101120,38,f,False,False,0.0,Never,10.0,Never,0.0,Never
314,6643065645170688,38,m,False,False,0.0,Never,0.0,Never,0.0,Never
315,5097549580992512,39,f,False,False,0.0,Never,0.0,Never,0.0,Never
316,5398688528596992,39,m,False,False,0.0,Never,0.0,Once or twice a year,0.0,Once or twice a month
317,6266739000082432,39,m,True,False,20.0,More than once or twice a week,20.0,Once or twice a week,0.0,Once or twice a month
318,6290852557094912,40,f,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
319,4883477673541632,41,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
320,5160138260348928,41,m,False,False,1.0,Less than once or twice a year,5.0,Once or twice a year,20.0,Once or twice a year
321,5162772954349568,41,f,False,False,98.0,More than once or twice a week,2.0,Less than once or twice a year,5.0,Once or twice a week
322,5338607841705984,41,f,False,False,43.0,Once or twice a year,39.0,Once or twice a year,25.0,Once or twice a year
323,5731972085186560,41,m,False,False,1.0,Once or twice a year,3.0,Once or twice a week,0.0,Never
324,6211111388971008,41,f,False,False,0.0,Never,0.0,Never,0.0,Never
325,5706803308396544,42,f,True,False,0.0,Never,7.0,Once or twice a month,0.0,Never
326,6210598677250048,42,m,False,False,49.0,Once or twice a year,32.0,Once or twice a month,32.0,Once or twice a month
327,5048144572186624,43,m,False,False,0.0,Never,0.0,Never,0.0,Never
328,5197870353350656,43,f,False,False,0.0,Never,0.0,Never,41.0,Once or twice a week
329,5941935051112448,43,m,False,False,10.0,Once or twice a month,24.0,Once or twice a month,0.0,Never
330,6020596034961408,43,f,False,False,0.0,Never,0.0,Never,0.0,Never
331,5528656923328512,44,m,False,False,10.0,Once or twice a year,0.0,Never,0.0,Never
332,5652912474685440,45,m,False,False,0.0,Less than once or twice a year,6.0,Less than once or twice a year,0.0,Once or twice a year
333,6311705697058816,46,m,False,False,0.0,Less than once or twice a year,8.0,Less than once or twice a year,0.0,Never
334,5465875238879232,47,m,False,False,0.0,Never,0.0,Never,0.0,More than once or twice a week
335,5373823352307712,48,f,False,False,72.0,Once or twice a year,72.0,Less than once or twice a year,0.0,Never
336,6339855986458624,48,f,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
337,6521073541578752,49,m,False,False,0.0,Never,0.0,Never,0.0,More than once or twice a week
338,5802338950316032,53,m,False,False,0.0,Never,0.0,Never,0.0,Never
339,4687890768461824,56,m,False,False,0.0,Never,46.0,Once or twice a month,56.0,More than once or twice a week
